2024-04-16 18:22:46,668 INFO    StreamThr :1687230 [internal.py:wandb_internal():86] W&B internal server running at pid: 1687230, started at: 2024-04-16 18:22:46.667654
2024-04-16 18:22:47,576 DEBUG   HandlerThread:1687230 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-26-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-04-16T12:52:47.570187', 'startedAt': '2024-04-16T12:52:46.664408', 'docker': None, 'cuda': None, 'args': ('config/train_gpt2.py',), 'state': 'running', 'program': '/home/loki/projects/adgpt/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/rokosbasilisk/nanoGPT.git', 'commit': '2a7889e2803a9dd46e79dd0182c922537911cdc9'}, 'email': 'ram.bharadwaj.arya@gmail.com', 'root': '/home/loki/projects/adgpt', 'host': 'asgard', 'username': 'loki', 'executable': '/home/loki/anaconda3/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2.6005312500000017, 'min': 1800.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3.425, 'min': 1800.0, 'max': 3600.0}, {'current': 4.289, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 3.6, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 3.433, 'min': 1800.0, 'max': 3600.0}, {'current': 4.29, 'min': 1800.0, 'max': 3600.0}, {'current': 3.431, 'min': 1800.0, 'max': 3600.0}, {'current': 3.432, 'min': 1800.0, 'max': 3600.0}, {'current': 3.431, 'min': 1800.0, 'max': 3600.0}, {'current': 3.429, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 4.29, 'min': 1800.0, 'max': 3600.0}, {'current': 3.6, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 3.6, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 4.294, 'min': 1800.0, 'max': 3600.0}, {'current': 4.291, 'min': 1800.0, 'max': 3600.0}, {'current': 3.436, 'min': 1800.0, 'max': 3600.0}, {'current': 3.431, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 3.429, 'min': 1800.0, 'max': 3600.0}, {'current': 3.431, 'min': 1800.0, 'max': 3600.0}, {'current': 3.427, 'min': 1800.0, 'max': 3600.0}, {'current': 3.427, 'min': 1800.0, 'max': 3600.0}, {'current': 3.433, 'min': 1800.0, 'max': 3600.0}, {'current': 3.6, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 4.291, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 4.289, 'min': 1800.0, 'max': 3600.0}, {'current': 3.43, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 1.8, 'min': 1800.0, 'max': 3600.0}, {'current': 2.7, 'min': 1800.0, 'max': 3600.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 580.5067443847656}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 6, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 251.52251434326172}}
2024-04-16 18:22:47,577 INFO    HandlerThread:1687230 [system_monitor.py:probe():224] Finished collecting system info
2024-04-16 18:22:47,577 INFO    HandlerThread:1687230 [system_monitor.py:probe():227] Publishing system info
2024-04-16 18:22:47,577 DEBUG   HandlerThread:1687230 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-16 18:22:48,418 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_created():271] file/dir created: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/conda-environment.yaml
2024-04-16 18:22:51,773 DEBUG   HandlerThread:1687230 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-16 18:22:51,773 INFO    HandlerThread:1687230 [system_monitor.py:probe():229] Finished publishing system info
2024-04-16 18:22:51,784 DEBUG   SenderThread:1687230 [sender.py:send():382] send: files
2024-04-16 18:22:51,784 INFO    SenderThread:1687230 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-16 18:22:51,784 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 18:22:51,788 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: python_packages
2024-04-16 18:22:51,788 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 18:22:51,789 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: python_packages
2024-04-16 18:22:51,789 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 18:22:51,789 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: stop_status
2024-04-16 18:22:52,149 DEBUG   SenderThread:1687230 [sender.py:send():382] send: telemetry
2024-04-16 18:22:52,419 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/conda-environment.yaml
2024-04-16 18:22:52,419 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_created():271] file/dir created: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/requirements.txt
2024-04-16 18:22:52,419 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_created():271] file/dir created: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-metadata.json
2024-04-16 18:22:52,942 INFO    wandb-upload_0:1687230 [upload_job.py:push():131] Uploaded file /tmp/tmp3d2u8zhtwandb/humowdmg-wandb-metadata.json
2024-04-16 18:22:55,299 DEBUG   SenderThread:1687230 [sender.py:send():382] send: exit
2024-04-16 18:22:55,300 INFO    SenderThread:1687230 [sender.py:send_exit():589] handling exit code: 255
2024-04-16 18:22:55,300 INFO    SenderThread:1687230 [sender.py:send_exit():591] handling runtime: 7
2024-04-16 18:22:55,301 INFO    SenderThread:1687230 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-16 18:22:55,301 INFO    SenderThread:1687230 [sender.py:send_exit():597] send defer
2024-04-16 18:22:55,302 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,302 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-16 18:22:55,302 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,302 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-16 18:22:55,302 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 1
2024-04-16 18:22:55,302 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,302 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-16 18:22:55,302 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,302 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-16 18:22:55,302 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 2
2024-04-16 18:22:55,302 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,302 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-16 18:22:55,302 INFO    HandlerThread:1687230 [system_monitor.py:finish():203] Stopping system monitor
2024-04-16 18:22:55,302 DEBUG   SystemMonitor:1687230 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 18:22:55,302 DEBUG   SystemMonitor:1687230 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-16 18:22:55,302 DEBUG   SystemMonitor:1687230 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-16 18:22:55,303 INFO    HandlerThread:1687230 [interfaces.py:finish():202] Joined cpu monitor
2024-04-16 18:22:55,303 INFO    HandlerThread:1687230 [interfaces.py:finish():202] Joined disk monitor
2024-04-16 18:22:55,420 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_created():271] file/dir created: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/output.log
2024-04-16 18:22:55,420 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_created():271] file/dir created: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-summary.json
2024-04-16 18:22:55,692 INFO    HandlerThread:1687230 [interfaces.py:finish():202] Joined gpu monitor
2024-04-16 18:22:55,692 INFO    HandlerThread:1687230 [interfaces.py:finish():202] Joined memory monitor
2024-04-16 18:22:55,692 INFO    HandlerThread:1687230 [interfaces.py:finish():202] Joined network monitor
2024-04-16 18:22:55,692 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,692 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-16 18:22:55,692 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 3
2024-04-16 18:22:55,692 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,692 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-16 18:22:55,692 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,692 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 4
2024-04-16 18:22:55,693 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,693 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-16 18:22:55,693 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 4
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 5
2024-04-16 18:22:55,693 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,693 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-16 18:22:55,693 DEBUG   SenderThread:1687230 [sender.py:send():382] send: summary
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-16 18:22:55,693 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 5
2024-04-16 18:22:55,693 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 6
2024-04-16 18:22:55,693 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,693 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-16 18:22:55,694 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,694 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 6
2024-04-16 18:22:55,696 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 18:22:55,981 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 7
2024-04-16 18:22:55,981 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:55,981 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-16 18:22:55,981 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:55,981 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 7
2024-04-16 18:22:56,284 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 18:22:56,420 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/config.yaml
2024-04-16 18:22:56,420 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-summary.json
2024-04-16 18:22:57,164 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 8
2024-04-16 18:22:57,164 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 18:22:57,164 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:57,164 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-16 18:22:57,164 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:22:57,164 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 8
2024-04-16 18:22:57,164 INFO    SenderThread:1687230 [job_builder.py:build():296] Attempting to build job artifact
2024-04-16 18:22:57,165 INFO    SenderThread:1687230 [job_builder.py:_get_source_type():426] is repo sourced job
2024-04-16 18:22:57,179 INFO    SenderThread:1687230 [job_builder.py:build():402] adding wandb-job metadata file
2024-04-16 18:22:57,197 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 9
2024-04-16 18:22:57,197 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:22:57,197 DEBUG   SenderThread:1687230 [sender.py:send():382] send: artifact
2024-04-16 18:22:57,197 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-16 18:22:57,285 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 18:22:57,420 INFO    Thread-12 :1687230 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/output.log
2024-04-16 18:22:59,484 INFO    wandb-upload_1:1687230 [upload_job.py:push():89] Uploaded file /home/loki/.local/share/wandb/artifacts/staging/tmpt2suuczc
2024-04-16 18:22:59,494 INFO    wandb-upload_0:1687230 [upload_job.py:push():89] Uploaded file /home/loki/.local/share/wandb/artifacts/staging/tmpl7m3k37y
2024-04-16 18:23:01,128 INFO    SenderThread:1687230 [sender.py:send_artifact():1494] sent artifact job-https___github.com_rokosbasilisk_nanoGPT.git_train.py - {'id': 'QXJ0aWZhY3Q6Nzk4ODg2OTc5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MzIwNDczNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzk4ODY1Nzc4', 'versionIndex': 0}}}
2024-04-16 18:23:01,129 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:01,129 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 9
2024-04-16 18:23:01,129 INFO    SenderThread:1687230 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-16 18:23:01,422 INFO    SenderThread:1687230 [dir_watcher.py:finish():388] scan: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files
2024-04-16 18:23:01,422 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/config.yaml config.yaml
2024-04-16 18:23:01,422 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/requirements.txt requirements.txt
2024-04-16 18:23:01,423 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/output.log output.log
2024-04-16 18:23:01,423 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-metadata.json wandb-metadata.json
2024-04-16 18:23:01,423 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-summary.json wandb-summary.json
2024-04-16 18:23:01,423 INFO    SenderThread:1687230 [dir_watcher.py:finish():402] scan save: /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/conda-environment.yaml conda-environment.yaml
2024-04-16 18:23:01,424 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 10
2024-04-16 18:23:01,424 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 18:23:01,426 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:23:01,426 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-16 18:23:01,429 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:01,430 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 10
2024-04-16 18:23:01,430 INFO    SenderThread:1687230 [file_pusher.py:finish():175] shutting down file pusher
2024-04-16 18:23:02,084 INFO    wandb-upload_2:1687230 [upload_job.py:push():131] Uploaded file /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/requirements.txt
2024-04-16 18:23:02,195 INFO    wandb-upload_1:1687230 [upload_job.py:push():131] Uploaded file /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/config.yaml
2024-04-16 18:23:02,197 INFO    wandb-upload_3:1687230 [upload_job.py:push():131] Uploaded file /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/wandb-summary.json
2024-04-16 18:23:02,264 INFO    wandb-upload_4:1687230 [upload_job.py:push():131] Uploaded file /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/conda-environment.yaml
2024-04-16 18:23:02,269 INFO    wandb-upload_0:1687230 [upload_job.py:push():131] Uploaded file /home/loki/projects/adgpt/wandb/run-20240416_182246-zyvs499i/files/output.log
2024-04-16 18:23:02,286 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: keepalive
2024-04-16 18:23:02,286 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 18:23:02,287 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 18:23:02,287 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 18:23:02,470 INFO    Thread-11 (_thread_body):1687230 [sender.py:transition_state():617] send defer: 11
2024-04-16 18:23:02,470 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:23:02,470 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-16 18:23:02,471 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:02,471 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 11
2024-04-16 18:23:02,471 INFO    SenderThread:1687230 [file_pusher.py:join():181] waiting for file pusher
2024-04-16 18:23:02,471 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 12
2024-04-16 18:23:02,471 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:23:02,471 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-16 18:23:02,471 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:02,471 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 12
2024-04-16 18:23:02,471 INFO    SenderThread:1687230 [file_stream.py:finish():595] file stream finish called
2024-04-16 18:23:02,738 INFO    SenderThread:1687230 [file_stream.py:finish():599] file stream finish is done
2024-04-16 18:23:02,738 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 13
2024-04-16 18:23:02,738 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:23:02,738 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-16 18:23:02,738 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:02,738 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 13
2024-04-16 18:23:02,738 INFO    SenderThread:1687230 [sender.py:transition_state():617] send defer: 14
2024-04-16 18:23:02,738 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: defer
2024-04-16 18:23:02,738 INFO    HandlerThread:1687230 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-16 18:23:02,739 DEBUG   SenderThread:1687230 [sender.py:send():382] send: final
2024-04-16 18:23:02,739 DEBUG   SenderThread:1687230 [sender.py:send():382] send: footer
2024-04-16 18:23:02,739 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: defer
2024-04-16 18:23:02,739 INFO    SenderThread:1687230 [sender.py:send_request_defer():613] handle sender defer: 14
2024-04-16 18:23:02,739 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 18:23:02,740 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 18:23:02,740 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 18:23:02,740 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: server_info
2024-04-16 18:23:02,740 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: get_summary
2024-04-16 18:23:02,741 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-16 18:23:02,741 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 18:23:02,741 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 18:23:02,741 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: server_info
2024-04-16 18:23:02,743 DEBUG   HandlerThread:1687230 [handler.py:handle_request():146] handle_request: job_info
2024-04-16 18:23:02,992 DEBUG   SenderThread:1687230 [sender.py:send_request():409] send_request: job_info
2024-04-16 18:23:02,992 INFO    MainThread:1687230 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-04-16 18:23:02,992 INFO    MainThread:1687230 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-04-16 18:23:02,992 INFO    MainThread:1687230 [wandb_run.py:_footer_sync_info():3816] logging synced files
